created_at,user_id,topic_id,stemmed_message,sentiment,sentiment_score
2023-12-04,55,7,capek tau nyusun buku kuning teman teman suka ajar mentang mentang kelar bantu teman,negative,0.987206757068634
2023-12-04,75,6,bab rendering lumayan berat proses siksa laptop laptop panas proses lumayan suka tunggu asprak alhamdulillah asprak pol,positive,0.7103263735771179
2023-12-04,75,7,bab dubbing mudah suara jelek rekam ulang kali asistensi nya lancar asprak fast respon,negative,0.7646916508674622
2023-12-04,118,7,nih first time coba mas reng takut banget sumpa mas buaik kesan kayak next time deh coba,negative,0.9553170204162598
2023-12-04,127,0,alam modelling tidur bingung menngunakan blender seru tantang kenal orang,negative,0.9745419025421143
2023-12-04,54,7,bab dubbing alhamdulillah atas mudah cepat terimakasih asprak banget asistensi cepat,positive,0.9840827584266663
2023-12-05,73,8,syukur bab materi imgv juang juang bayar buku kuning bangga,positive,0.9649555087089539
2023-12-05,63,6,bab rendering susah bab tinggal merender produk tunggu hasil butuh sabar terimakasih,neutral,0.5452817678451538
2023-12-05,26,8,bab pennyelesaian buku kuning anak kos habis keluar uang lumayan buka grup ecek wwar slot asistensi,neutral,0.9733510613441467
2023-12-05,66,7,alhamdulillah yaallah bab 7 plong moga dopermudah depan imgv 3d oke,positive,0.9436269998550415
2023-12-05,104,6,lumayan asah sabar ya ges sabar hadap rendernya animasi rendernya lot,positive,0.829552173614502
2023-12-05,78,7,finally selesai tinggal tunggu besok ac cowok moga ac terima kasih kakak kakak asprak sabar luang asistensi,neutral,0.9303185343742371
2023-12-05,111,7,alhamdullillah bab moga teman teman kakak kakak emmbantu imgv manfaat amin,positive,0.9001944661140442
2023-12-05,120,6,bab rendering mudah butuh 22 jam selesai rendering 1500 frame kakak asprak banget memberitahu salah,neutral,0.7129189372062683
2023-12-05,89,8,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar hadap revisi,positive,0.74547278881073
2023-12-05,90,7,pujituhan ac moga next bab lancar mgv tulesyen terima kasih tyb,positive,0.9128944277763367
2023-12-05,96,8,alhamdulillah pon bab 8 nik moga revisi ok ok ok ok ok ok ook ok ok ok,neutral,0.6978612542152405
2023-12-05,10,8,alhamdulillah one step closer terimakasih ya kakak kakak teman teman ngerjain bareng tidur masjid semangat2,positive,0.7712085247039795
2023-12-05,2,8,alhamdulillah hujung juang korban moga lancar urus asistensi moga mgvtulations amin,positive,0.8212694525718689
2023-12-05,72,8,bismillah asistensi bab 8 moga lancar revisi moga mas cowok mood baik mgvtulation im coming,positive,0.9626685380935669
2023-12-06,64,6,alami kendala proses render makan tunggu hasil proses kerja,neutral,0.9924259185791016
2023-12-06,37,8,yoosemangat buku kuning hir ayem por yuk epriting ku juang untuk buku kuning keramat,positive,0.6230476498603821
2023-12-06,113,6,proses mudah susah down dikit asprak senyum judes sabar mbak maaf lola bantu teman,negative,0.9869232773780823
2023-12-06,6,8,terimakasih tugas nikmat ruwet dalam - war kenang banget,positive,0.9868230819702148
2023-12-06,20,8,alhamdulillah mgvtulation yeay terimakasih bantu garis finish hehehe,positive,0.936341404914856
2023-12-06,24,8,alhamdulilah hujung jalan selesai imgv terima kasih ajar sabar tekun moga nilai bagus plus amin mari tutup alhamdulilah jumpa jalan tugas lecturer,positive,0.862592339515686
2023-12-06,125,7,oke alam kerja asistensi bab 7 alhamdulillah jalan lancar bismillah goes mgvtulation,neutral,0.5807856917381287
2023-12-06,55,8,bismillah selesai asitensi cowok revisi nya kir moga langkah bikin bangga aamiin,positive,0.9780253767967224
2023-12-07,65,8,imgv banget ajar nya erti poster sampul buku objek 3d erti poster sampul objek 3d terimakasih imgv luv,positive,0.9740212559700012
2023-12-07,118,8,kain ucap teimakasih mohon maaf sumpa iki tugas tereffort sakumur umur terjang hujan gerimis beldekan barang hahahaha,negative,0.9608892202377319
2023-12-07,36,8,gwvevsvvdhbfbdvdvdvevegwvevyn5nthbevevvsvscscscscscscv wcececsccscscsvevevesvsvevbesgfwfh3gwgwgwgafqfwfqf,neutral,0.8124074339866638
2023-12-07,63,7,bab dubbing susah karen edit capcut lumayan mudah menggunakana hp,positive,0.6157179474830627
2023-12-07,113,7,mas nya enak mudah urus adek tingkat wes pokok mudah dirosting,positive,0.9929087162017822
2023-12-08,63,8,bab produk satu hasil produk tau hasil produk bagus usaha maksimal,positive,0.9739833474159241
2023-12-08,71,8,terimakasih tugas mgv lumayan bikin up and down benar uji mental fisik projectnya jujur bikin menang banget pas ngerjain bab 1 bab animating fan pasti pas nyusun porto trims,positive,0.9916270971298218
2023-12-08,113,8,kelaar big thanks asprak cowok asprak bantu sabar hadap love lu al,positive,0.9567126631736755
2023-12-08,117,8,finally huhuhu selesai senang banget moga nilai bagus moga semester depan lancaar,positive,0.9879034161567688
2023-12-08,70,8,imgv ter the best selesai alhamdulillah alhamdulillah alhamdulillah alhamdulillah alhamdulillah,positive,0.9885693192481995
2023-12-10,92,8,mgvtulation terima kasih bantu selesai mata kuliah proyek terima kasih lecturer st mt validasi akademik mudah ac lembar kesah kkp terima kasih mas insanul ajar dasardasar perangkat lunak blender dukung proyek terima kasih mas zacky teman shandy ajar bab 1 3 terima kasih kakak tingkat 2022 mas wildan mbak sekar dl bantu selesai proyek terima kasih mas assistant tantang ajar hasil situ lupa temanteman bantu proses kerja proyek terima kasih mohon maaf sebesarbesarnya salah sengaja sengaja,neutral,0.7379765510559082
2023-12-11,75,8,bab produk alhamdulillah selesai habis bawa laptop ya revisi an capek bolak tukang print,negative,0.8763718605041504
2023-12-11,64,8,kesan senang memori kenang awalawal kuliah erat teman tolong juang cari asprak dl beban plong hasil selesai hujung bab,negative,0.5817084312438965
2023-12-12,120,8,alhamdulillah selesai bab 8 bab tarik ajar awalawal sulit melelahkannamun lelah keluh kesah hilang tanda tangan,positive,0.6757357120513916
2023-12-12,44,4,guna lms imgv bantu mahasiswa pantau nilai ajar materi,neutral,0.9979466795921326
2023-12-12,44,5,kerja animating alami kendala salah satu kerja butuh fokus teliti,neutral,0.5126332640647888
2023-12-12,44,6,kerja rendering hambat kerja mudah bantu mater sedia lms,negative,0.9893419742584229
2023-12-12,44,8,proses asistensi cowok mudah bantu koreksi report hadap validasi produk,neutral,0.9044512510299683
2023-12-15,31,7,bab dubbing salah bab sulit kerja sibuk sibuk senang bab dikit mgvtulation bangga selesai walupun tantang tantang bangga sembah hasil project 3d terima kasih asprak dubbing terima kasih teman teman bantu moga project dipublishkan bahan ajar manfaat,positive,0.8684868812561035
2023-12-18,69,8,project imgv tantang susah seru ajar objek 3d manejemen fisik lainlain balance,neutral,0.945785641670227
2023-12-19,101,7,diakhirakhir kerja mood stabil malas ngerjain pikir selese masalah akhir curhat mama bapa alhamdulillah beliau kuat kuatin kasih semangat tambah doa doa beliau,positive,0.9284035563468933
2023-12-19,124,8,validasi bab 8 tantang kejar deadline file sifat hardware print,neutral,0.992743730545044
2023-12-19,101,8,projek senang syukur samping iring keluh gejolak mood biarpun langgar atur mana alhamdulillah selesai,positive,0.928641676902771
